region,anio,semana,pm2_5_ug_m3,pm10_ug_m3
Antofagasta,2016,52,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,1,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,2,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,3,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,4,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,5,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,6,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,7,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,8,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,9,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,10,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,11,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,12,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,13,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,14,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,15,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,16,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,17,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,18,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,19,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,20,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,21,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,22,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,23,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,24,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,25,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,26,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,27,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,28,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,29,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,30,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,31,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,32,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,33,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,34,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,35,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,36,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,37,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,38,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,39,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,40,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,41,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,42,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,43,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,44,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,45,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,46,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,47,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,48,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,49,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,50,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,51,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2017,52,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2018,1,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2018,2,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2018,3,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2018,4,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2018,5,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2018,6,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2018,7,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2018,8,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2018,9,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2018,10,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2018,11,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Antofagasta,2018,12,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
